data	hour	depl	vwc	depl_t1	d_rain	irr	etc	Fc	L	vwc2
2021-06-21	03:15:21	-6.806	53.006	-6.813	0.0	0	0.023	46.2	100.0	53.014
2021-06-21	03:30:21	-6.806	53.006	-6.806	0.0	0	0.0	46.2	100.0	53.014
2021-06-21	03:45:20	-6.806	53.006	-6.806	0.0	0	0.0	46.2	100.0	53.014
2021-06-21	04:00:20	-6.806	53.006	-6.806	0.0	0	0.0	46.2	100.0	53.014
2021-06-21	04:00:20	-6.806	53.006	-6.806	0.0	0	0.0	46.2	100.0	53.014
2021-06-21	04:30:20	-6.799	52.999	-6.806	0.0	0	0.024	46.2	100.0	53.007
2021-06-21	04:45:20	-6.799	52.999	-6.799	0.0	0	0.0	46.2	100.0	53.007
2021-06-21	05:00:20	-6.799	52.999	-6.799	0.0	0	0.0	46.2	100.0	53.007
2021-06-21	05:15:21	-6.792	52.992	-6.799	0.0	0	0.023	46.2	100.0	53.0
2021-06-21	05:15:21	-6.785	52.985	-6.792	0.0	0	0.023	46.2	100.0	52.993
2021-06-21	05:45:21	-6.785	52.985	-6.785	0.0	0	0.0	46.2	100.0	52.993
2021-06-21	06:00:20	-6.785	52.985	-6.785	0.0	0	0.0	46.2	100.0	52.993
2021-06-21	06:15:21	-6.785	52.985	-6.785	0.0	0	0.0	46.2	100.0	52.993
2021-06-21	06:30:20	-6.785	52.985	-6.785	0.0	0	0.0	46.2	100.0	52.993
2021-06-21	06:45:20	-6.785	52.985	-6.785	0.0	0	0.0	46.2	100.0	52.993
2021-06-21	07:00:20	-6.785	52.985	-6.785	0.0	0	0.0	46.2	100.0	52.993
2021-06-21	07:15:20	-6.778	52.978	-6.785	0.0	0	0.023	46.2	100.0	52.986
2021-06-21	07:30:20	-6.778	52.978	-6.778	0.0	0	0.0	46.2	100.0	52.986
2021-06-21	07:45:27	-6.778	52.978	-6.778	0.0	0	0.0	46.2	100.0	52.986
2021-06-21	08:00:20	-6.778	52.978	-6.778	0.0	0	0.0	46.2	100.0	52.986
2021-06-21	08:15:20	-6.749	52.949	-6.778	0.0	0	0.096	46.2	100.0	52.957
2021-06-21	08:15:20	-6.72	52.92	-6.749	0.0	0	0.096	46.2	100.0	52.928
2021-06-21	08:45:20	-6.72	52.92	-6.72	0.0	0	0.0	46.2	100.0	52.928
2021-06-21	08:45:20	-6.72	52.92	-6.72	0.0	0	0.0	46.2	100.0	52.928
2021-06-21	08:45:20	-6.72	52.92	-6.72	0.0	0	0.0	46.2	100.0	52.928
2021-06-21	09:30:20	-6.684	52.884	-6.72	0.0	0	0.119	46.2	100.0	52.892
2021-06-21	09:45:20	-6.684	52.884	-6.684	0.0	0	0.0	46.2	100.0	52.892
2021-06-21	10:00:20	-6.684	52.884	-6.684	0.0	0	0.0	46.2	100.0	52.892
2021-06-21	10:15:21	-6.613	52.813	-6.684	0.0	0	0.238	46.2	100.0	52.821
2021-06-21	10:30:20	-6.613	52.813	-6.613	0.0	0	0.0	46.2	100.0	52.821
2021-06-21	10:45:25	-6.613	52.813	-6.613	0.0	0	0.0	46.2	100.0	52.821
2021-06-21	11:00:20	-6.613	52.813	-6.613	0.0	0	0.0	46.2	100.0	52.821
2021-06-21	11:15:21	-6.513	52.713	-6.613	0.0	0	0.333	46.2	100.0	52.721
2021-06-21	11:30:25	-6.513	52.713	-6.513	0.0	0	0.0	46.2	100.0	52.721
2021-06-21	11:45:21	-6.513	52.713	-6.513	0.0	0	0.0	46.2	100.0	52.721
2021-06-21	12:00:22	-6.513	52.713	-6.513	0.0	0	0.0	46.2	100.0	52.721
2021-06-21	12:15:20	-6.356	52.556	-6.513	0.0	0	0.523	46.2	100.0	52.564
2021-06-21	12:30:25	-6.356	52.556	-6.356	0.0	0	-0.0	46.2	100.0	52.564
2021-06-21	12:45:21	-6.356	52.556	-6.356	0.0	0	-0.0	46.2	100.0	52.564
2021-06-21	13:00:20	-6.356	52.556	-6.356	0.0	0	-0.0	46.2	100.0	52.564
2021-06-21	13:15:20	-6.213	52.413	-6.356	0.0	0	0.476	46.2	100.0	52.421
2021-06-21	13:30:25	-6.213	52.413	-6.213	0.0	0	0.0	46.2	100.0	52.421
2021-06-21	13:45:20	-6.213	52.413	-6.213	0.0	0	0.0	46.2	100.0	52.421
2021-06-21	14:00:20	-6.213	52.413	-6.213	0.0	0	0.0	46.2	100.0	52.421
2021-06-21	14:15:21	-6.07	52.27	-6.213	0.0	0	0.476	46.2	100.0	52.278
2021-06-21	14:15:21	-5.927	52.127	-6.07	0.0	0	0.476	46.2	100.0	52.135
2021-06-21	14:45:20	-5.927	52.127	-5.927	0.0	0	0.0	46.2	100.0	52.135
2021-06-21	15:00:20	-5.927	52.127	-5.927	0.0	0	0.0	46.2	100.0	52.135
2021-06-21	15:15:22	-5.863	52.063	-5.927	0.0	0	0.214	46.2	100.0	52.071
2021-06-21	15:30:25	-5.863	52.063	-5.863	0.0	0	0.0	46.2	100.0	52.071
2021-06-21	15:45:20	-5.863	52.063	-5.863	0.0	0	0.0	46.2	100.0	52.071
2021-06-21	16:00:22	-5.863	52.063	-5.863	0.0	0	0.0	46.2	100.0	52.071
2021-06-21	16:15:21	-5.792	51.992	-5.863	0.0	0	0.238	46.2	100.0	52.0
2021-06-21	16:30:20	-5.792	51.992	-5.792	0.0	0	0.0	46.2	100.0	52.0
2021-06-21	16:45:20	-5.792	51.992	-5.792	0.0	0	0.0	46.2	100.0	52.0
2021-06-21	17:00:22	-5.792	51.992	-5.792	0.0	0	0.0	46.2	100.0	52.0
2021-06-21	17:15:22	-5.735	51.935	-5.792	0.0	0	0.19	46.2	100.0	51.943
2021-06-21	17:30:20	-5.735	51.935	-5.735	0.0	0	-0.0	46.2	100.0	51.943
2021-06-21	17:45:20	-5.735	51.935	-5.735	0.0	0	-0.0	46.2	100.0	51.943
2021-06-21	18:00:25	-5.735	51.935	-5.735	0.0	0	-0.0	46.2	100.0	51.943
2021-06-21	18:15:20	-5.721	51.921	-5.735	0.0	0	0.048	46.2	100.0	51.929
2021-06-21	18:30:25	-5.721	51.921	-5.721	0.0	0	0.0	46.2	100.0	51.929
2021-06-21	18:45:20	-5.721	51.921	-5.721	0.0	0	0.0	46.2	100.0	51.929
2021-06-21	19:00:20	-5.721	51.921	-5.721	0.0	0	0.0	46.2	100.0	51.929
2021-06-21	19:15:20	-5.714	51.914	-5.721	0.0	0	0.023	46.2	100.0	51.922
2021-06-21	19:30:20	-5.714	51.914	-5.714	0.0	0	0.0	46.2	100.0	51.922
2021-06-21	19:45:26	-5.714	51.914	-5.714	0.0	0	0.0	46.2	100.0	51.922
2021-06-21	20:00:26	-5.714	51.914	-5.714	0.0	0	0.0	46.2	100.0	51.922
2021-06-21	20:15:26	-5.707	51.907	-5.714	0.0	0	0.024	46.2	100.0	51.915
2021-06-21	20:30:25	-5.707	51.907	-5.707	0.0	0	0.0	46.2	100.0	51.915
2021-06-21	20:45:27	-5.707	51.907	-5.707	0.0	0	0.0	46.2	100.0	51.915
2021-06-21	21:00:25	-5.707	51.907	-5.707	0.0	0	0.0	46.2	100.0	51.915
2021-06-21	21:15:20	-5.7	51.9	-5.707	0.0	0	0.023	46.2	100.0	51.908
2021-06-21	21:30:29	-5.7	51.9	-5.7	0.0	0	0.0	46.2	100.0	51.908
2021-06-21	21:45:20	-5.7	51.9	-5.7	0.0	0	0.0	46.2	100.0	51.908
2021-06-21	22:00:25	-5.76	51.96	-5.7	0.201	0	0.0	46.2	100.0	51.968
2021-06-21	22:15:20	-5.753	51.953	-5.76	0.0	0	0.024	46.2	100.0	51.961
2021-06-21	22:30:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-21	22:45:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-21	23:00:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-21	23:15:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-21	23:30:21	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-21	23:45:21	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-22	00:00:20	-5.812	52.012	-5.753	0.198	0	0.0	46.2	100.0	52.02
2021-06-22	00:15:21	-5.812	52.012	-5.812	0	0	0.0	46.2	100.0	52.02
2021-06-22	00:30:21	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	00:45:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	01:00:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	01:15:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	01:30:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	01:45:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	02:00:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	02:15:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	02:30:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	02:45:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	03:00:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	03:15:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	03:30:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	03:45:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	04:00:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	04:15:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	04:30:25	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	04:45:25	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	05:00:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	05:15:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	05:30:20	-5.812	52.012	-5.812	0.0	0	0.0	46.2	100.0	52.02
2021-06-22	05:45:20	-5.872	52.072	-5.812	0.201	0	0.0	46.2	100.0	52.08
2021-06-22	06:00:25	-5.872	52.072	-5.872	0.0	0	0.0	46.2	100.0	52.08
2021-06-22	06:15:20	-5.872	52.072	-5.872	0.0	0	0.0	46.2	100.0	52.08
2021-06-22	06:30:20	-5.872	52.072	-5.872	0.0	0	0.0	46.2	100.0	52.08
2021-06-22	06:45:21	-5.872	52.072	-5.872	0.0	0	0.0	46.2	100.0	52.08
2021-06-22	07:00:20	-5.872	52.072	-5.872	0.0	0	0.0	46.2	100.0	52.08
2021-06-22	07:15:20	-5.865	52.065	-5.872	0.0	0	0.023	46.2	100.0	52.073
2021-06-22	07:30:20	-5.865	52.065	-5.865	0.0	0	0.0	46.2	100.0	52.073
2021-06-22	07:45:21	-5.865	52.065	-5.865	0.0	0	0.0	46.2	100.0	52.073
2021-06-22	08:00:20	-5.865	52.065	-5.865	0.0	0	0.0	46.2	100.0	52.073
2021-06-22	08:15:20	-5.844	52.044	-5.865	0.0	0	0.071	46.2	100.0	52.052
2021-06-22	08:30:22	-5.844	52.044	-5.844	0.0	0	0.0	46.2	100.0	52.052
2021-06-22	08:45:20	-5.844	52.044	-5.844	0.0	0	0.0	46.2	100.0	52.052
2021-06-22	09:00:25	-5.844	52.044	-5.844	0.0	0	0.0	46.2	100.0	52.052
2021-06-22	09:15:20	-5.816	52.016	-5.844	0.0	0	0.093	46.2	100.0	52.024
2021-06-22	09:30:20	-5.816	52.016	-5.816	0.0	0	0.0	46.2	100.0	52.024
2021-06-22	09:45:20	-5.816	52.016	-5.816	0.0	0	0.0	46.2	100.0	52.024
2021-06-22	10:00:24	-5.816	52.016	-5.816	0.0	0	0.0	46.2	100.0	52.024
2021-06-22	10:15:20	-5.767	51.967	-5.816	0.0	0	0.164	46.2	100.0	51.975
2021-06-22	10:30:20	-5.767	51.967	-5.767	0.0	0	0.0	46.2	100.0	51.975
2021-06-22	10:45:25	-5.767	51.967	-5.767	0.0	0	0.0	46.2	100.0	51.975
2021-06-22	11:00:20	-5.767	51.967	-5.767	0.0	0	0.0	46.2	100.0	51.975
2021-06-22	11:00:20	-5.767	51.967	-5.767	0.0	0	0.0	46.2	100.0	51.975
2021-06-22	11:30:20	-5.69	51.89	-5.767	0.0	0	0.258	46.2	100.0	51.898
2021-06-22	11:45:21	-5.69	51.89	-5.69	0.0	0	0.0	46.2	100.0	51.898
2021-06-22	12:00:21	-5.69	51.89	-5.69	0.0	0	0.0	46.2	100.0	51.898
2021-06-22	12:15:20	-5.584	51.784	-5.69	0.0	0.0	0.352	46.2	100.0	51.792
2021-06-22	12:30:25	-5.584	51.784	-5.584	0.0	0	0.0	46.2	100.0	51.792
2021-06-22	12:45:20	-5.584	51.784	-5.584	0.0	0	0.0	46.2	100.0	51.792
2021-06-22	13:00:20	-5.584	51.784	-5.584	0.0	0	0.0	46.2	100.0	51.792
2021-06-22	13:15:25	-5.485	51.685	-5.584	0.0	0	0.329	46.2	100.0	51.693
2021-06-22	13:30:26	-5.485	51.685	-5.485	0.0	0	0.0	46.2	100.0	51.693
2021-06-22	13:45:25	-5.485	51.685	-5.485	0.0	0	0.0	46.2	100.0	51.693
2021-06-22	14:00:20	-5.485	51.685	-5.485	0.0	0	0.0	46.2	100.0	51.693
2021-06-22	14:00:20	-5.485	51.685	-5.485	0.0	0	0.0	46.2	100.0	51.693
2021-06-22	14:30:20	-5.4	51.6	-5.485	0.0	0	0.282	46.2	100.0	51.608
2021-06-22	14:30:20	-5.315	51.515	-5.4	0.0	0	0.282	46.2	100.0	51.523
2021-06-22	15:00:22	-5.315	51.515	-5.315	0.0	0	0.0	46.2	100.0	51.523
2021-06-22	15:15:20	-5.217	51.417	-5.315	0.0	0	0.328	46.2	100.0	51.425
2021-06-22	15:30:21	-5.217	51.417	-5.217	0.0	0	0.0	46.2	100.0	51.425
2021-06-22	15:45:20	-5.217	51.417	-5.217	0.0	0	0.0	46.2	100.0	51.425
2021-06-22	16:00:20	-5.217	51.417	-5.217	0.0	0	0.0	46.2	100.0	51.425
2021-06-22	16:15:20	-5.161	51.361	-5.217	0.0	0	0.188	46.2	100.0	51.369
2021-06-22	16:30:20	-5.161	51.361	-5.161	0.0	0	0.0	46.2	100.0	51.369
2021-06-22	16:45:21	-5.161	51.361	-5.161	0.0	0	0.0	46.2	100.0	51.369
2021-06-22	17:00:20	-5.161	51.361	-5.161	0.0	0	0.0	46.2	100.0	51.369
2021-06-22	17:15:20	-5.119	51.319	-5.161	0.0	0	0.14	46.2	100.0	51.327
2021-06-22	17:30:20	-5.119	51.319	-5.119	0.0	0	-0.0	46.2	100.0	51.327
2021-06-22	17:45:20	-5.119	51.319	-5.119	0.0	0	-0.0	46.2	100.0	51.327
2021-06-22	18:00:21	-5.119	51.319	-5.119	0.0	0	-0.0	46.2	100.0	51.327
2021-06-22	18:15:21	-5.112	51.312	-5.119	0.0	0	0.023	46.2	100.0	51.32
2021-06-22	18:30:21	-5.112	51.312	-5.112	0.0	0	0.0	46.2	100.0	51.32
2021-06-22	18:45:22	-5.112	51.312	-5.112	0.0	0.0	0.0	46.2	100.0	51.32
2021-06-22	19:00:21	-5.112	51.312	-5.112	0.0	0	0.0	46.2	100.0	51.32
2021-06-22	19:15:20	-5.105	51.305	-5.112	0.0	0	0.024	46.2	100.0	51.313
2021-06-22	19:30:20	-5.105	51.305	-5.105	0.0	0	0.0	46.2	100.0	51.313
2021-06-22	19:45:22	-5.105	51.305	-5.105	0.0	0	0.0	46.2	100.0	51.313
2021-06-22	20:00:20	-5.105	51.305	-5.105	0.0	0	0.0	46.2	100.0	51.313
2021-06-22	20:15:24	-5.098	51.298	-5.105	0.0	0	0.023	46.2	100.0	51.306
2021-06-22	20:30:22	-5.098	51.298	-5.098	0.0	0	0.0	46.2	100.0	51.306
2021-06-22	20:45:21	-5.098	51.298	-5.098	0.0	0	0.0	46.2	100.0	51.306
2021-06-22	21:00:21	-5.098	51.298	-5.098	0.0	0	0.0	46.2	100.0	51.306
2021-06-22	21:15:20	-5.091	51.291	-5.098	0.0	0	0.024	46.2	100.0	51.299
2021-06-22	21:30:20	-5.091	51.291	-5.091	0.0	0	0.0	46.2	100.0	51.299
2021-06-22	21:45:20	-5.091	51.291	-5.091	0.0	0	0.0	46.2	100.0	51.299
2021-06-22	22:00:20	-5.091	51.291	-5.091	0.0	0	0.0	46.2	100.0	51.299
2021-06-22	22:15:20	-5.084	51.284	-5.091	0.0	0	0.023	46.2	100.0	51.292
2021-06-22	22:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-22	22:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-22	23:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-22	23:15:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-22	23:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-22	23:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	00:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	00:15:20	-5.084	51.284	-5.084	0	0	0.0	46.2	100.0	51.292
2021-06-23	00:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	00:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	01:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	01:15:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	01:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	01:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	02:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	02:15:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	02:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	02:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	03:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	03:15:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	03:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	03:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	04:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	04:15:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	04:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	04:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	05:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	05:15:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	05:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	05:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	06:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	06:15:21	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	06:30:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	06:45:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	07:00:20	-5.084	51.284	-5.084	0.0	0	0.0	46.2	100.0	51.292
2021-06-23	07:15:20	-5.077	51.277	-5.084	0.0	0	0.023	46.2	100.0	51.285
2021-06-23	07:30:20	-5.077	51.277	-5.077	0.0	0	0.0	46.2	100.0	51.285
2021-06-23	07:45:20	-5.077	51.277	-5.077	0.0	0	0.0	46.2	100.0	51.285
2021-06-23	08:00:20	-5.077	51.277	-5.077	0.0	0	0.0	46.2	100.0	51.285
2021-06-23	08:15:21	-5.063	51.263	-5.077	0.0	0	0.046	46.2	100.0	51.271
2021-06-23	08:30:21	-5.063	51.263	-5.063	0.0	0	0.0	46.2	100.0	51.271
2021-06-23	08:45:20	-5.063	51.263	-5.063	0.0	0	0.0	46.2	100.0	51.271
2021-06-23	09:00:20	-5.063	51.263	-5.063	0.0	0	0.0	46.2	100.0	51.271
2021-06-23	09:15:22	-5.028	51.228	-5.063	0.0	0	0.116	46.2	100.0	51.236
2021-06-23	09:30:21	-5.028	51.228	-5.028	0.0	0	0.0	46.2	100.0	51.236
2021-06-23	10:00:21	-5.028	51.228	-5.028	0.0	0	0.0	46.2	100.0	51.236
2021-06-23	10:15:20	-4.931	51.131	-5.028	0.0	0	0.324	46.2	100.0	51.139
2021-06-23	10:30:20	-4.931	51.131	-4.931	0.0	0	0.0	46.2	100.0	51.139
2021-06-23	10:45:22	-4.931	51.131	-4.931	0.0	0	0.0	46.2	100.0	51.139
2021-06-23	11:00:21	-4.931	51.131	-4.931	0.0	0	0.0	46.2	100.0	51.139
2021-06-23	11:15:21	-4.82	51.02	-4.931	0.0	0	0.369	46.2	100.0	51.028
2021-06-23	11:30:20	-4.82	51.02	-4.82	0.0	0	0.0	46.2	100.0	51.028
2021-06-23	11:45:21	-4.82	51.02	-4.82	0.0	0	0.0	46.2	100.0	51.028
2021-06-23	12:00:22	-4.82	51.02	-4.82	0.0	0	0.0	46.2	100.0	51.028
2021-06-23	12:15:21	-4.702	50.902	-4.82	0.0	0	0.393	46.2	100.0	50.91
2021-06-23	12:30:29	-4.702	50.902	-4.702	0.0	0	0.0	46.2	100.0	50.91
2021-06-23	12:45:21	-4.702	50.902	-4.702	0.0	0	0.0	46.2	100.0	50.91
2021-06-23	13:00:23	-4.702	50.902	-4.702	0.0	0	0.0	46.2	100.0	50.91
2021-06-23	13:15:21	-4.612	50.812	-4.702	0.0	0	0.3	46.2	100.0	50.82
2021-06-23	13:30:20	-4.612	50.812	-4.612	0.0	0	0.0	46.2	100.0	50.82
2021-06-23	13:45:20	-4.612	50.812	-4.612	0.0	0	0.0	46.2	100.0	50.82
2021-06-23	14:00:21	-4.612	50.812	-4.612	0.0	0	0.0	46.2	100.0	50.82
2021-06-23	14:15:21	-4.535	50.736	-4.612	0.0	0	0.255	46.2	100.0	50.744
2021-06-23	14:30:21	-4.535	50.735	-4.535	0.0	0	0.0	46.2	100.0	50.743
2021-06-23	14:45:21	-4.535	50.735	-4.535	0.0	0	0.0	46.2	100.0	50.743
2021-06-23	15:00:20	-4.535	50.735	-4.535	0.0	0	0.0	46.2	100.0	50.743
2021-06-23	15:15:21	-4.479	50.68	-4.535	0.0	0	0.185	46.2	100.0	50.688
2021-06-23	15:30:22	-4.479	50.679	-4.479	0.0	0	0.0	46.2	100.0	50.687
2021-06-23	15:45:20	-4.479	50.679	-4.479	0.0	0	0.0	46.2	100.0	50.687
2021-06-23	16:00:20	-4.479	50.679	-4.479	0.0	0	0.0	46.2	100.0	50.687
2021-06-23	16:15:20	-4.438	50.638	-4.479	0.0	0	0.138	46.2	100.0	50.646
2021-06-23	16:30:20	-4.438	50.638	-4.438	0.0	0	0.0	46.2	100.0	50.646
2021-06-23	16:45:20	-4.438	50.638	-4.438	0.0	0	0.0	46.2	100.0	50.646
2021-06-23	17:00:20	-4.438	50.638	-4.438	0.0	0	0.0	46.2	100.0	50.646
2021-06-23	17:15:21	-4.41	50.61	-4.438	0.0	0	0.093	46.2	100.0	50.618
2021-06-23	17:30:20	-4.41	50.61	-4.41	0.0	0	0.0	46.2	100.0	50.618
2021-06-23	17:45:20	-4.41	50.61	-4.41	0.0	0	0.0	46.2	100.0	50.618
2021-06-23	18:00:20	-4.41	50.61	-4.41	0.0	0	0.0	46.2	100.0	50.618
2021-06-23	18:15:24	-4.403	50.603	-4.41	0.0	0	0.023	46.2	100.0	50.611
2021-06-23	18:30:20	-4.403	50.603	-4.403	0.0	0	0.0	46.2	100.0	50.611
2021-06-24	11:30:22	-6.203	52.403	-4.403	5.999	0	0.0	46.2	100.0	52.411
2021-06-24	11:45:21	-6.203	52.403	-6.203	0.0	0	0.0	46.2	100.0	52.411
2021-06-24	12:00:20	-6.203	52.403	-6.203	0.0	0	0.0	46.2	100.0	52.411
2021-06-24	12:15:21	-6.114	52.314	-6.203	0.0	0	0.296	46.2	100.0	52.322
2021-06-24	12:30:21	-6.114	52.314	-6.114	0.0	0	0.0	46.2	100.0	52.322
2021-06-24	12:45:20	-6.114	52.314	-6.114	0.0	0	0.0	46.2	100.0	52.322
2021-06-24	13:00:20	-6.114	52.314	-6.114	0.0	0	0.0	46.2	100.0	52.322
2021-06-24	13:15:20	-6.066	52.266	-6.114	0.0	0	0.16	46.2	100.0	52.274
2021-06-24	13:30:20	-6.066	52.266	-6.066	0.0	0	0.0	46.2	100.0	52.274
2021-06-24	13:45:20	-6.066	52.266	-6.066	0.0	0	0.0	46.2	100.0	52.274
2021-06-24	14:00:20	-6.066	52.266	-6.066	0.0	0	0.0	46.2	100.0	52.274
2021-06-24	14:15:20	-5.971	52.171	-6.066	0.0	0	0.318	46.2	100.0	52.179
2021-06-24	14:30:21	-5.971	52.171	-5.971	0.0	0	0.0	46.2	100.0	52.179
2021-06-24	14:45:20	-5.971	52.171	-5.971	0.0	0	0.0	46.2	100.0	52.179
2021-06-24	15:00:21	-5.971	52.171	-5.971	0.0	0	0.0	46.2	100.0	52.179
2021-06-24	15:15:20	-5.855	52.055	-5.971	0.0	0	0.387	46.2	100.0	52.063
2021-06-24	15:30:20	-5.855	52.055	-5.855	0.0	0	0.0	46.2	100.0	52.063
2021-06-24	15:45:20	-5.855	52.055	-5.855	0.0	0	0.0	46.2	100.0	52.063
2021-06-24	16:00:20	-5.855	52.055	-5.855	0.0	0	0.0	46.2	100.0	52.063
2021-06-24	16:15:20	-5.794	51.994	-5.855	0.0	0	0.205	46.2	100.0	52.002
2021-06-24	16:30:20	-5.794	51.994	-5.794	0.0	0	0.0	46.2	100.0	52.002
2021-06-24	16:45:20	-5.794	51.994	-5.794	0.0	0	0.0	46.2	100.0	52.002
2021-06-24	17:00:20	-5.794	51.994	-5.794	0.0	0	0.0	46.2	100.0	52.002
2021-06-24	17:15:20	-5.787	51.987	-5.794	0.0	0	0.022	46.2	100.0	51.995
2021-06-24	17:30:20	-5.787	51.987	-5.787	0.0	0	0.0	46.2	100.0	51.995
2021-06-24	17:45:21	-5.787	51.987	-5.787	0.0	0	0.0	46.2	100.0	51.995
2021-06-24	18:00:20	-5.787	51.987	-5.787	0.0	0	0.0	46.2	100.0	51.995
2021-06-24	18:15:20	-5.78	51.98	-5.787	0.0	0	0.022	46.2	100.0	51.988
2021-06-24	18:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	18:45:21	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	19:00:22	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
